_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_select_the_sentiment_feeling_of_the_product_review,1,label,please_select_the_sentiment_feeling_of_the_product_review_gold,text,this_is_a_lion
2216122018,3/26/2019 04:09:41,false,4661274491,,3/26/2019 04:03:18,false,clixsense,1.0,45020428,NGA,"","",197.210.64.4,0,,0,,Who in their right mind is gonna buy this battery?.,
2216122019,3/26/2019 04:04:40,false,4661268873,,3/26/2019 04:03:03,false,clixsense,1.0,42814619,JPN,02,Noshiro,59.133.74.55,0,,0,,AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.,
2216122019,3/26/2019 04:05:38,false,4661269901,,3/26/2019 04:04:15,false,neodev,1.0,42935309,BGD,81,Dhaka,103.60.160.143,0,,0,,AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.,
2216122019,3/26/2019 04:09:41,false,4661274497,,3/26/2019 04:03:18,false,clixsense,1.0,45020428,NGA,"","",197.210.64.4,0,,0,,AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.,
2216122020,3/26/2019 04:05:18,false,4661269553,,3/26/2019 04:04:37,false,clixsense,1.0,45020379,NGA,"","",197.210.64.4,1,,1,,This case seems well made.,
2216122020,3/26/2019 04:19:32,false,4661285939,,3/26/2019 04:19:00,false,clixsense,1.0,35902657,RUS,08,Ufa,31.13.145.5,1,,1,,This case seems well made.,
2216122020,3/26/2019 04:20:34,false,4661287272,,3/26/2019 04:20:13,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,,1,,This case seems well made.,
2216122021,3/26/2019 04:05:18,false,4661269557,,3/26/2019 04:04:37,false,clixsense,1.0,45020379,NGA,"","",197.210.64.4,0,,0,,Disappointed with battery.,
2216122021,3/26/2019 04:19:32,false,4661285936,,3/26/2019 04:19:00,false,clixsense,1.0,35902657,RUS,08,Ufa,31.13.145.5,0,,0,,Disappointed with battery.,
2216122021,3/26/2019 04:20:34,false,4661287271,,3/26/2019 04:20:13,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,0,,0,,Disappointed with battery.,
2216122022,3/26/2019 04:05:18,false,4661269555,,3/26/2019 04:04:37,false,clixsense,1.0,45020379,NGA,"","",197.210.64.4,0,,0,,Not loud enough and doesn't turn on like it should.,
2216122022,3/26/2019 04:19:32,false,4661285926,,3/26/2019 04:19:00,false,clixsense,1.0,35902657,RUS,08,Ufa,31.13.145.5,0,,0,,Not loud enough and doesn't turn on like it should.,
2216122022,3/26/2019 04:20:34,false,4661287273,,3/26/2019 04:20:13,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,0,,0,,Not loud enough and doesn't turn on like it should.,
2216122023,3/26/2019 04:05:18,false,4661269554,,3/26/2019 04:04:37,false,clixsense,1.0,45020379,NGA,"","",197.210.64.4,1,,1,,good protection and does not make phone too bulky.,
2216122023,3/26/2019 04:19:32,false,4661285933,,3/26/2019 04:19:00,false,clixsense,1.0,35902657,RUS,08,Ufa,31.13.145.5,1,,1,,good protection and does not make phone too bulky.,
2216122023,3/26/2019 04:20:34,false,4661287270,,3/26/2019 04:20:13,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,,1,,good protection and does not make phone too bulky.,
2216122024,3/26/2019 04:25:53,false,4661294506,,3/26/2019 04:25:18,false,clixsense,1.0,40077239,GRC,13,Thessaloníki,46.12.188.195,1,,1,,A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.,
2216122024,3/26/2019 04:27:55,false,4661296843,,3/26/2019 04:26:55,false,neodev,1.0,31021730,PHL,B4,Caloocan,112.200.96.219,1,,1,,A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.,
2216122024,3/26/2019 04:29:15,false,4661298568,,3/26/2019 04:27:04,false,clixsense,1.0,44144595,UKR,04,Dnepropetrovsk,93.178.206.52,1,,1,,A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.,
2216122025,3/26/2019 04:25:53,false,4661294522,,3/26/2019 04:25:18,false,clixsense,1.0,40077239,GRC,13,Thessaloníki,46.12.188.195,1,,1,,This phone is pretty sturdy and I've never had any large problems with it.,
2216122025,3/26/2019 04:27:55,false,4661296852,,3/26/2019 04:26:55,false,neodev,1.0,31021730,PHL,B4,Caloocan,112.200.96.219,1,,1,,This phone is pretty sturdy and I've never had any large problems with it.,
2216122025,3/26/2019 04:29:15,false,4661298566,,3/26/2019 04:27:04,false,clixsense,1.0,44144595,UKR,04,Dnepropetrovsk,93.178.206.52,1,,1,,This phone is pretty sturdy and I've never had any large problems with it.,
2216122026,3/26/2019 04:25:53,false,4661294517,,3/26/2019 04:25:18,false,clixsense,1.0,40077239,GRC,13,Thessaloníki,46.12.188.195,1,,1,,I love this thing!,
2216122026,3/26/2019 04:27:55,false,4661296850,,3/26/2019 04:26:55,false,neodev,1.0,31021730,PHL,B4,Caloocan,112.200.96.219,1,,1,,I love this thing!,
2216122026,3/26/2019 04:29:15,false,4661298569,,3/26/2019 04:27:04,false,clixsense,1.0,44144595,UKR,04,Dnepropetrovsk,93.178.206.52,1,,1,,I love this thing!,
2216122027,3/26/2019 04:25:53,false,4661294502,,3/26/2019 04:25:18,false,clixsense,1.0,40077239,GRC,13,Thessaloníki,46.12.188.195,1,,1,,Everything about it is fine and reasonable for the price i.e.,
2216122027,3/26/2019 04:27:55,false,4661296846,,3/26/2019 04:26:55,false,neodev,1.0,31021730,PHL,B4,Caloocan,112.200.96.219,1,,1,,Everything about it is fine and reasonable for the price i.e.,
2216122027,3/26/2019 04:29:15,false,4661298564,,3/26/2019 04:27:04,false,clixsense,1.0,44144595,UKR,04,Dnepropetrovsk,93.178.206.52,1,,1,,Everything about it is fine and reasonable for the price i.e.,
2216122028,3/26/2019 04:29:46,false,4661299029,,3/26/2019 04:27:36,false,neodev,1.0,44808556,VEN,02,Barcelona,190.201.115.114,0,,0,,VERY DISAPPOINTED.,
2216122028,3/26/2019 04:31:02,false,4661300238,,3/26/2019 04:30:29,false,clixsense,1.0,39294741,IDN,"","",36.77.93.130,0,,0,,VERY DISAPPOINTED.,
2216122028,3/26/2019 04:35:03,false,4661303729,,3/26/2019 04:34:36,false,clixsense,1.0,38419350,UKR,"","",91.201.177.18,0,,0,,VERY DISAPPOINTED.,
2216122029,3/26/2019 04:29:46,false,4661299036,,3/26/2019 04:27:36,false,neodev,1.0,44808556,VEN,02,Barcelona,190.201.115.114,1,,1,,I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!,
2216122029,3/26/2019 04:31:02,false,4661300239,,3/26/2019 04:30:29,false,clixsense,1.0,39294741,IDN,"","",36.77.93.130,1,,1,,I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!,
2216122029,3/26/2019 04:35:03,false,4661303738,,3/26/2019 04:34:36,false,clixsense,1.0,38419350,UKR,"","",91.201.177.18,1,,1,,I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!,
2216122030,3/26/2019 04:29:46,false,4661299032,,3/26/2019 04:27:36,false,neodev,1.0,44808556,VEN,02,Barcelona,190.201.115.114,1,,1,,I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.,
2216122030,3/26/2019 04:31:02,false,4661300235,,3/26/2019 04:30:29,false,clixsense,1.0,39294741,IDN,"","",36.77.93.130,1,,1,,I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.,
2216122030,3/26/2019 04:35:03,false,4661303733,,3/26/2019 04:34:36,false,clixsense,1.0,38419350,UKR,"","",91.201.177.18,1,,1,,I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.,
2216122031,3/26/2019 04:29:46,false,4661299025,,3/26/2019 04:27:36,false,neodev,1.0,44808556,VEN,02,Barcelona,190.201.115.114,0,,0,,The buttons for on and off are bad.,
2216122031,3/26/2019 04:31:02,false,4661300237,,3/26/2019 04:30:29,false,clixsense,1.0,39294741,IDN,"","",36.77.93.130,0,,0,,The buttons for on and off are bad.,
2216122031,3/26/2019 04:35:03,false,4661303735,,3/26/2019 04:34:36,false,clixsense,1.0,38419350,UKR,"","",91.201.177.18,0,,0,,The buttons for on and off are bad.,
2216122032,3/26/2019 04:35:21,false,4661303954,,3/26/2019 04:34:48,false,clixsense,1.0,44317742,ARG,05,Cordoba,152.169.211.182,0,,0,,Essentially you can forget Microsoft's tech support.,
2216122032,3/26/2019 04:48:20,false,4661319924,,3/26/2019 04:47:00,false,clixsense,1.0,37884065,RUS,56,Orël,109.61.231.70,0,,0,,Essentially you can forget Microsoft's tech support.,
2216122032,3/26/2019 04:54:31,false,4661325553,,3/26/2019 04:47:27,false,clixsense,1.0,41449262,RUS,71,Yekaterinburg,94.31.181.168,0,,0,,Essentially you can forget Microsoft's tech support.,
2216122033,3/26/2019 04:35:21,false,4661303952,,3/26/2019 04:34:48,false,clixsense,1.0,44317742,ARG,05,Cordoba,152.169.211.182,1,,1,,"I really recommend this faceplates since it looks very nice, elegant and cool.",
2216122033,3/26/2019 04:48:20,false,4661319925,,3/26/2019 04:47:00,false,clixsense,1.0,37884065,RUS,56,Orël,109.61.231.70,1,,1,,"I really recommend this faceplates since it looks very nice, elegant and cool.",
2216122033,3/26/2019 04:54:31,false,4661325555,,3/26/2019 04:47:27,false,clixsense,1.0,41449262,RUS,71,Yekaterinburg,94.31.181.168,1,,1,,"I really recommend this faceplates since it looks very nice, elegant and cool.",
2216122034,3/26/2019 04:35:21,false,4661303955,,3/26/2019 04:34:48,false,clixsense,1.0,44317742,ARG,05,Cordoba,152.169.211.182,1,,1,,These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,
2216122034,3/26/2019 04:48:20,false,4661319923,,3/26/2019 04:47:00,false,clixsense,1.0,37884065,RUS,56,Orël,109.61.231.70,1,,1,,These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,
2216122034,3/26/2019 04:54:31,false,4661325552,,3/26/2019 04:47:27,false,clixsense,1.0,41449262,RUS,71,Yekaterinburg,94.31.181.168,1,,1,,These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,
2216122035,3/26/2019 04:35:21,false,4661303953,,3/26/2019 04:34:48,false,clixsense,1.0,44317742,ARG,05,Cordoba,152.169.211.182,0,,0,,Buy a different phone - but not this.,
2216122035,3/26/2019 04:48:20,false,4661319921,,3/26/2019 04:47:00,false,clixsense,1.0,37884065,RUS,56,Orël,109.61.231.70,0,,0,,Buy a different phone - but not this.,
2216122035,3/26/2019 04:54:31,false,4661325554,,3/26/2019 04:47:27,false,clixsense,1.0,41449262,RUS,71,Yekaterinburg,94.31.181.168,0,,0,,Buy a different phone - but not this.,
2216122036,3/26/2019 05:01:05,false,4661331607,,3/26/2019 05:00:24,false,keeprewarding,1.0,30315390,CAN,ON,Aylmer,67.213.110.158,0,,0,,You have to hold the phone at a particular angle for the other party to hear you clearly.,
2216122036,3/26/2019 05:05:21,false,4661335661,,3/26/2019 05:03:57,false,neodev,1.0,43989374,VEN,"","",190.78.235.225,1,,0,,You have to hold the phone at a particular angle for the other party to hear you clearly.,
2216122036,3/26/2019 05:07:31,false,4661337831,,3/26/2019 05:06:31,false,clixsense,1.0,44133738,PAK,04,Lahore,119.152.129.23,1,,0,,You have to hold the phone at a particular angle for the other party to hear you clearly.,
2216122037,3/26/2019 05:01:05,false,4661331608,,3/26/2019 05:00:24,false,keeprewarding,1.0,30315390,CAN,ON,Aylmer,67.213.110.158,0,,0,,The one big drawback of the MP3 player is that the buttons on the phone's front cover that let you pause and skip songs lock out after a few seconds.,
2216122037,3/26/2019 05:05:21,false,4661335662,,3/26/2019 05:03:57,false,neodev,1.0,43989374,VEN,"","",190.78.235.225,0,,0,,The one big drawback of the MP3 player is that the buttons on the phone's front cover that let you pause and skip songs lock out after a few seconds.,
2216122037,3/26/2019 05:07:31,false,4661337830,,3/26/2019 05:06:31,false,clixsense,1.0,44133738,PAK,04,Lahore,119.152.129.23,1,,0,,The one big drawback of the MP3 player is that the buttons on the phone's front cover that let you pause and skip songs lock out after a few seconds.,
2216122038,3/26/2019 05:01:05,false,4661331609,,3/26/2019 05:00:24,false,keeprewarding,1.0,30315390,CAN,ON,Aylmer,67.213.110.158,0,,0,,"A week later after I activated it, it suddenly died.",
2216122038,3/26/2019 05:05:21,false,4661335660,,3/26/2019 05:03:57,false,neodev,1.0,43989374,VEN,"","",190.78.235.225,0,,0,,"A week later after I activated it, it suddenly died.",
2216122038,3/26/2019 05:07:31,false,4661337833,,3/26/2019 05:06:31,false,clixsense,1.0,44133738,PAK,04,Lahore,119.152.129.23,0,,0,,"A week later after I activated it, it suddenly died.",
2216122039,3/26/2019 05:01:05,false,4661331610,,3/26/2019 05:00:24,false,keeprewarding,1.0,30315390,CAN,ON,Aylmer,67.213.110.158,1,,1,,It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.,
2216122039,3/26/2019 05:05:21,false,4661335663,,3/26/2019 05:03:57,false,neodev,1.0,43989374,VEN,"","",190.78.235.225,1,,1,,It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.,
2216122039,3/26/2019 05:07:31,false,4661337828,,3/26/2019 05:06:31,false,clixsense,1.0,44133738,PAK,04,Lahore,119.152.129.23,1,,1,,It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.,
2216122040,3/26/2019 05:07:58,false,4661338342,,3/26/2019 05:07:42,false,clixsense,0.8333,44592322,TUR,75,Aksaray,78.176.109.125,1,,1,,Great for iPODs too.,
2216122040,3/26/2019 05:12:02,false,4661342550,,3/26/2019 05:11:27,false,neodev,1.0,44749466,VEN,20,San Cristóbal,201.243.142.226,0,,1,,Great for iPODs too.,
2216122040,3/26/2019 05:15:56,false,4661346350,,3/26/2019 05:15:28,false,clixsense,1.0,24287706,TWN,03,Taipei,223.137.203.195,1,,1,,Great for iPODs too.,
2216122041,3/26/2019 05:07:58,false,4661338345,,3/26/2019 05:07:42,false,clixsense,0.8333,44592322,TUR,75,Aksaray,78.176.109.125,1,,1,,This device is great in several situations:1.),
2216122041,3/26/2019 05:12:02,false,4661342548,,3/26/2019 05:11:27,false,neodev,1.0,44749466,VEN,20,San Cristóbal,201.243.142.226,0,,1,,This device is great in several situations:1.),
2216122041,3/26/2019 05:15:56,false,4661346346,,3/26/2019 05:15:28,false,clixsense,1.0,24287706,TWN,03,Taipei,223.137.203.195,1,,1,,This device is great in several situations:1.),
2216122042,3/26/2019 05:07:58,false,4661338344,,3/26/2019 05:07:42,false,clixsense,0.8333,44592322,TUR,75,Aksaray,78.176.109.125,0,,0,,Mic Doesn't work.,
2216122042,3/26/2019 05:12:02,false,4661342549,,3/26/2019 05:11:27,false,neodev,1.0,44749466,VEN,20,San Cristóbal,201.243.142.226,0,,0,,Mic Doesn't work.,
2216122042,3/26/2019 05:15:56,false,4661346342,,3/26/2019 05:15:28,false,clixsense,1.0,24287706,TWN,03,Taipei,223.137.203.195,0,,0,,Mic Doesn't work.,
2216122043,3/26/2019 05:07:58,false,4661338341,,3/26/2019 05:07:42,false,clixsense,0.8333,44592322,TUR,75,Aksaray,78.176.109.125,1,,0,,"Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.",
2216122043,3/26/2019 05:12:02,false,4661342551,,3/26/2019 05:11:27,false,neodev,1.0,44749466,VEN,20,San Cristóbal,201.243.142.226,0,,0,,"Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.",
2216122043,3/26/2019 05:15:56,false,4661346348,,3/26/2019 05:15:28,false,clixsense,1.0,24287706,TWN,03,Taipei,223.137.203.195,0,,0,,"Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.",
2216122044,3/26/2019 05:27:16,false,4661357694,,3/26/2019 05:26:56,false,feca,0.8333,45189628,IND,09,"",49.34.39.94,1,,1,,Great choice!,
2216122044,3/26/2019 05:30:05,false,4661360239,,3/26/2019 05:29:29,false,feca,1.0,45159764,CZE,"","",84.21.111.251,1,,1,,Great choice!,
2216122044,3/26/2019 05:35:32,false,4661365499,,3/26/2019 05:35:17,false,feca,1.0,45156208,GRC,"","",62.74.59.150,1,,1,,Great choice!,
2216122045,3/26/2019 05:27:16,false,4661357697,,3/26/2019 05:26:56,false,feca,0.8333,45189628,IND,09,"",49.34.39.94,1,,1,,Nice docking station for home or work.,
2216122045,3/26/2019 05:30:05,false,4661360235,,3/26/2019 05:29:29,false,feca,1.0,45159764,CZE,"","",84.21.111.251,1,,1,,Nice docking station for home or work.,
2216122045,3/26/2019 05:35:32,false,4661365494,,3/26/2019 05:35:17,false,feca,1.0,45156208,GRC,"","",62.74.59.150,1,,1,,Nice docking station for home or work.,
2216122046,3/26/2019 05:27:16,false,4661357689,,3/26/2019 05:26:56,false,feca,0.8333,45189628,IND,09,"",49.34.39.94,1,,1,,This is a beautiful phone.,
2216122046,3/26/2019 05:30:05,false,4661360241,,3/26/2019 05:29:29,false,feca,1.0,45159764,CZE,"","",84.21.111.251,1,,1,,This is a beautiful phone.,
2216122046,3/26/2019 05:35:32,false,4661365510,,3/26/2019 05:35:17,false,feca,1.0,45156208,GRC,"","",62.74.59.150,1,,1,,This is a beautiful phone.,
2216122047,3/26/2019 05:27:16,false,4661357699,,3/26/2019 05:26:56,false,feca,0.8333,45189628,IND,09,"",49.34.39.94,1,,1,,Love this product.,
2216122047,3/26/2019 05:30:05,false,4661360243,,3/26/2019 05:29:29,false,feca,1.0,45159764,CZE,"","",84.21.111.251,1,,1,,Love this product.,
2216122047,3/26/2019 05:35:32,false,4661365491,,3/26/2019 05:35:17,false,feca,1.0,45156208,GRC,"","",62.74.59.150,1,,1,,Love this product.,
2216122048,3/26/2019 06:03:34,false,4661395791,,3/26/2019 06:03:16,false,neodev,1.0,43711212,TUR,"","",212.174.165.171,0,,0,,Do Not Buy for D807...wrongly advertised for D807.,
2216122048,3/26/2019 06:15:45,false,4661409277,,3/26/2019 06:14:25,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,1,,0,,Do Not Buy for D807...wrongly advertised for D807.,
2216122048,3/26/2019 06:17:25,false,4661411961,,3/26/2019 06:16:49,false,neodev,1.0,39954311,IND,19,Bangalore,42.109.130.62,0,,0,,Do Not Buy for D807...wrongly advertised for D807.,
2216122049,3/26/2019 06:03:34,false,4661395786,,3/26/2019 06:03:16,false,neodev,1.0,43711212,TUR,"","",212.174.165.171,1,,1,,This is a great little item.,
2216122049,3/26/2019 06:15:45,false,4661409282,,3/26/2019 06:14:25,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,1,,1,,This is a great little item.,
2216122049,3/26/2019 06:17:25,false,4661411954,,3/26/2019 06:16:49,false,neodev,1.0,39954311,IND,19,Bangalore,42.109.130.62,1,,1,,This is a great little item.,
2216122050,3/26/2019 06:03:34,false,4661395784,,3/26/2019 06:03:16,false,neodev,1.0,43711212,TUR,"","",212.174.165.171,1,,1,,"I love this phone , It is very handy and has a lot of features .",
2216122050,3/26/2019 06:15:45,false,4661409279,,3/26/2019 06:14:25,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,1,,1,,"I love this phone , It is very handy and has a lot of features .",
2216122050,3/26/2019 06:17:25,false,4661411956,,3/26/2019 06:16:49,false,neodev,1.0,39954311,IND,19,Bangalore,42.109.130.62,1,,1,,"I love this phone , It is very handy and has a lot of features .",
2216122051,3/26/2019 06:03:34,false,4661395790,,3/26/2019 06:03:16,false,neodev,1.0,43711212,TUR,"","",212.174.165.171,0,,0,,I purchased this and within 2 days it was no longer working!!!!!!!!!,
2216122051,3/26/2019 06:15:45,false,4661409281,,3/26/2019 06:14:25,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,0,,0,,I purchased this and within 2 days it was no longer working!!!!!!!!!,
2216122051,3/26/2019 06:17:25,false,4661411958,,3/26/2019 06:16:49,false,neodev,1.0,39954311,IND,19,Bangalore,42.109.130.62,0,,0,,I purchased this and within 2 days it was no longer working!!!!!!!!!,
2216122052,3/26/2019 06:21:43,false,4661418229,,3/26/2019 06:21:14,false,instagc,1.0,33094230,OMN,"","",62.61.162.179,1,,1,,I wear it everyday and it holds up very well.,
2216122052,3/26/2019 06:27:10,false,4661427340,,3/26/2019 06:25:35,false,clixsense,1.0,43250263,UKR,12,Kiev,46.133.29.50,1,,1,,I wear it everyday and it holds up very well.,
2216122052,3/26/2019 06:31:02,false,4661432782,,3/26/2019 06:30:11,false,clixsense,1.0,44059902,MDA,57,Chisinau,93.116.43.46,1,,1,,I wear it everyday and it holds up very well.,
2216122053,3/26/2019 06:21:43,false,4661418221,,3/26/2019 06:21:14,false,instagc,1.0,33094230,OMN,"","",62.61.162.179,0,,0,,Not a good bargain.,
2216122053,3/26/2019 06:27:10,false,4661427349,,3/26/2019 06:25:35,false,clixsense,1.0,43250263,UKR,12,Kiev,46.133.29.50,0,,0,,Not a good bargain.,
2216122053,3/26/2019 06:31:02,false,4661432784,,3/26/2019 06:30:11,false,clixsense,1.0,44059902,MDA,57,Chisinau,93.116.43.46,0,,0,,Not a good bargain.,
2216122054,3/26/2019 06:21:43,false,4661418227,,3/26/2019 06:21:14,false,instagc,1.0,33094230,OMN,"","",62.61.162.179,1,,1,,"Well packaged, arrived on time, and works as intended.",
2216122054,3/26/2019 06:27:10,false,4661427344,,3/26/2019 06:25:35,false,clixsense,1.0,43250263,UKR,12,Kiev,46.133.29.50,1,,1,,"Well packaged, arrived on time, and works as intended.",
2216122054,3/26/2019 06:31:02,false,4661432788,,3/26/2019 06:30:11,false,clixsense,1.0,44059902,MDA,57,Chisinau,93.116.43.46,1,,1,,"Well packaged, arrived on time, and works as intended.",
2216122055,3/26/2019 06:21:43,false,4661418218,,3/26/2019 06:21:14,false,instagc,1.0,33094230,OMN,"","",62.61.162.179,0,,0,,The battery runs down quickly.,
2216122055,3/26/2019 06:27:10,false,4661427352,,3/26/2019 06:25:35,false,clixsense,1.0,43250263,UKR,12,Kiev,46.133.29.50,0,,0,,The battery runs down quickly.,
2216122055,3/26/2019 06:31:02,false,4661432787,,3/26/2019 06:30:11,false,clixsense,1.0,44059902,MDA,57,Chisinau,93.116.43.46,0,,0,,The battery runs down quickly.,
2216122056,3/26/2019 06:39:16,false,4661441735,,3/26/2019 06:38:53,false,clixsense,1.0,44839040,EGY,"","",154.238.88.24,1,,0,,"This item worked great, but it broke after 6 months of use.",
2216122056,3/26/2019 06:42:49,false,4661444970,,3/26/2019 06:42:29,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,0,,0,,"This item worked great, but it broke after 6 months of use.",
2216122056,3/26/2019 06:45:53,false,4661448081,,3/26/2019 06:43:35,false,clixsense,1.0,13471816,IDN,30,Bogor,180.244.232.219,0,,0,,"This item worked great, but it broke after 6 months of use.",
2216122057,3/26/2019 06:39:16,false,4661441740,,3/26/2019 06:38:53,false,clixsense,1.0,44839040,EGY,"","",154.238.88.24,1,,1,,The headsets are easy to use and everyone loves them.,
2216122057,3/26/2019 06:42:49,false,4661444967,,3/26/2019 06:42:29,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,1,,1,,The headsets are easy to use and everyone loves them.,
2216122057,3/26/2019 06:45:53,false,4661448079,,3/26/2019 06:43:35,false,clixsense,1.0,13471816,IDN,30,Bogor,180.244.232.219,1,,1,,The headsets are easy to use and everyone loves them.,
2216122058,3/26/2019 06:39:16,false,4661441732,,3/26/2019 06:38:53,false,clixsense,1.0,44839040,EGY,"","",154.238.88.24,1,,1,,This phone works great.,
2216122058,3/26/2019 06:42:49,false,4661444977,,3/26/2019 06:42:29,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,1,,1,,This phone works great.,
2216122058,3/26/2019 06:45:53,false,4661448074,,3/26/2019 06:43:35,false,clixsense,1.0,13471816,IDN,30,Bogor,180.244.232.219,1,,1,,This phone works great.,
2216122059,3/26/2019 06:39:16,false,4661441729,,3/26/2019 06:38:53,false,clixsense,1.0,44839040,EGY,"","",154.238.88.24,0,,0,,The construction of the headsets is poor.,
2216122059,3/26/2019 06:42:49,false,4661444974,,3/26/2019 06:42:29,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,0,,0,,The construction of the headsets is poor.,
2216122059,3/26/2019 06:45:53,false,4661448076,,3/26/2019 06:43:35,false,clixsense,1.0,13471816,IDN,30,Bogor,180.244.232.219,0,,0,,The construction of the headsets is poor.,
2216122060,3/26/2019 06:46:02,false,4661448229,,3/26/2019 06:45:19,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,1,,1,,Product was excellent and works better than the verizon one and Boy was it cheaper!,
2216122060,3/26/2019 06:53:42,false,4661456093,,3/26/2019 06:52:24,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,1,,1,,Product was excellent and works better than the verizon one and Boy was it cheaper!,
2216122060,3/26/2019 06:59:53,false,4661462557,,3/26/2019 06:58:32,false,clixsense,1.0,38880452,MKD,41,Skopje,77.28.15.226,1,,1,,Product was excellent and works better than the verizon one and Boy was it cheaper!,
2216122061,3/26/2019 06:46:02,false,4661448223,,3/26/2019 06:45:19,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,1,,1,,The phone loads super!,
2216122061,3/26/2019 06:53:42,false,4661456091,,3/26/2019 06:52:24,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,1,,1,,The phone loads super!,
2216122061,3/26/2019 06:59:53,false,4661462553,,3/26/2019 06:58:32,false,clixsense,1.0,38880452,MKD,41,Skopje,77.28.15.226,1,,1,,The phone loads super!,
2216122062,3/26/2019 06:46:02,false,4661448220,,3/26/2019 06:45:19,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,0,,0,,"For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does.",
2216122062,3/26/2019 06:53:42,false,4661456097,,3/26/2019 06:52:24,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,0,,0,,"For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does.",
2216122062,3/26/2019 06:59:53,false,4661462546,,3/26/2019 06:58:32,false,clixsense,1.0,38880452,MKD,41,Skopje,77.28.15.226,0,,0,,"For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does.",
2216122063,3/26/2019 06:46:02,false,4661448227,,3/26/2019 06:45:19,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,1,,1,,Made very sturdy.,
2216122063,3/26/2019 06:53:42,false,4661456084,,3/26/2019 06:52:24,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,1,,1,,Made very sturdy.,
2216122063,3/26/2019 06:59:53,false,4661462550,,3/26/2019 06:58:32,false,clixsense,1.0,38880452,MKD,41,Skopje,77.28.15.226,1,,1,,Made very sturdy.,
2216122064,3/26/2019 07:08:29,false,4661471361,,3/26/2019 07:07:04,false,feca,1.0,45158256,EGY,"","",41.199.56.81,1,,1,,Worked great!.,
2216122064,3/26/2019 07:35:08,false,4661496953,,3/26/2019 07:34:11,false,neodev,1.0,44892736,UKR,12,Kiev,46.133.177.135,1,,1,,Worked great!.,
2216122064,3/26/2019 07:37:33,false,4661499096,,3/26/2019 07:36:30,false,clixsense,1.0,24072227,IND,28,Kolkata,47.15.196.162,1,,1,,Worked great!.,
2216122065,3/26/2019 07:08:29,false,4661471368,,3/26/2019 07:07:04,false,feca,1.0,45158256,EGY,"","",41.199.56.81,0,,0,,The ear buds only play music in one ear.,
