_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,animal_present,animal_present_gold,image_url,label,test_question,answer,treatment,correct
2227563152,4/3/2019 01:27:54,True,4680842794,,4/3/2019 01:27:10,False,feca,1.0,45162371,USA,FL,Miami,23.27.45.175,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:28:04,True,4680843193,,4/3/2019 01:25:51,False,feca,1.0,45159721,VEN,19,Agua Fría,190.198.245.10,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:28:23,True,4680843852,,4/3/2019 01:27:20,False,feca,1.0,45189901,VEN,25,Caracas,186.167.245.111,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:28:40,True,4680844596,,4/3/2019 01:28:10,False,eup_slw,1.0,36143603,TUR,,,176.88.198.138,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:28:45,True,4680844864,,4/3/2019 01:26:53,False,feca,1.0,45178163,VEN,,,190.201.29.248,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:28:54,True,4680845147,,4/3/2019 01:28:17,False,neodev,1.0,36957773,ARG,05,Cordoba,181.28.7.100,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:28:58,True,4680845260,,4/3/2019 01:28:30,False,feca,1.0,45155677,VEN,07,Valencia,190.202.185.192,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:30:00,True,4680847396,,4/3/2019 01:29:14,False,feca,1.0,45158250,VEN,,,190.201.29.248,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:30:52,True,4680848921,,4/3/2019 01:29:43,False,feca,1.0,45159108,IDN,04,Jakarta,182.1.6.237,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:31:25,True,4680850152,,4/3/2019 01:29:50,False,feca,1.0,45160456,PHL,E3,Olongapo City,120.29.100.203,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2227563152,4/3/2019 01:32:33,True,4680852346,,4/3/2019 01:25:03,False,clixsense,1.0,44628734,COL,,,161.18.103.38,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:23:01,True,4680833060,,4/3/2019 01:21:50,False,neodev,0.9,45186503,VEN,15,Bachaquero,200.93.112.211,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:23:46,True,4680834384,,4/3/2019 01:22:54,False,neodev,1.0,36985538,VEN,,,186.93.114.206,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:24:34,True,4680835958,,4/3/2019 01:23:53,False,feca,0.75,45180140,EGY,11,Cairo,41.69.48.196,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:25:23,True,4680837571,,4/3/2019 01:24:07,False,clixsense,1.0,35747808,VEN,,,200.109.200.231,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:25:23,True,4680837590,,4/3/2019 01:25:00,False,neodev,1.0,45131917,VEN,25,Caracas,201.243.196.131,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:25:50,True,4680838557,,4/3/2019 01:25:01,False,feca,1.0,45171183,COL,34,Bogota,179.51.109.34,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:26:02,True,4680838959,,4/3/2019 01:25:41,False,neodev,1.0,44681831,VEN,,,201.210.222.106,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:26:08,True,4680839077,,4/3/2019 01:25:55,False,neodev,1.0,44749466,VEN,,,186.95.231.2,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:26:10,True,4680839147,,4/3/2019 01:25:01,False,clixsense,1.0,45192770,VEN,25,Caracas,186.167.243.219,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:26:40,True,4680840103,,4/3/2019 01:26:24,False,neodev,1.0,44678667,VEN,,,201.210.223.159,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:27:13,True,4680841262,,4/3/2019 01:26:36,False,neodev,1.0,41841415,VEN,19,Carúpano,190.206.252.252,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:27:36,True,4680842213,,4/3/2019 01:27:05,False,feca,1.0,45158923,ESP,29,Madrid,83.46.37.129,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:27:41,True,4680842439,,4/3/2019 01:27:10,False,neodev,1.0,44475220,VEN,02,Barcelona,190.207.65.239,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:27:59,True,4680843002,,4/3/2019 01:26:38,False,neodev,1.0,44845129,CHL,12,Santiago,190.160.11.30,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:01,True,4680843028,,4/3/2019 01:27:00,False,neodev,1.0,44058261,VEN,,,190.206.195.19,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:04,True,4680843164,,4/3/2019 01:26:54,False,clixsense,1.0,45173060,VEN,25,Caracas,186.167.248.116,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:08,True,4680843352,,4/3/2019 01:27:24,False,neodev,1.0,44223122,VEN,25,Caracas,201.210.254.140,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:12,True,4680843424,,4/3/2019 01:26:04,False,neodev,1.0,43690212,VEN,16,Maturín,190.77.220.190,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:29,True,4680843994,,4/3/2019 01:28:06,False,feca,1.0,45156824,HRV,21,Zagreb,93.136.107.203,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:40,True,4680844610,,4/3/2019 01:28:15,False,clixsense,0.9167,44101988,IND,10,Ladwa,49.32.59.102,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:28:48,True,4680844968,,4/3/2019 01:28:30,False,feca,1.0,45161091,VEN,,,190.77.44.97,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:29:10,True,4680845704,,4/3/2019 01:25:49,False,clixsense,1.0,6591664,MEX,09,Mexico,189.236.113.116,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:29:12,True,4680845748,,4/3/2019 01:28:35,False,feca,1.0,45205328,VEN,25,Caracas,190.201.153.158,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:29:31,True,4680846363,,4/3/2019 01:28:30,False,clixsense,1.0,45058546,USA,CT,Greenwich,65.249.163.133,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:29:55,True,4680847066,,4/3/2019 01:29:33,False,feca,1.0,45182066,VEN,,,190.201.112.25,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:30:16,True,4680847900,,4/3/2019 01:29:35,False,neodev,1.0,44194675,VEN,07,Valencia,186.14.129.209,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:30:21,True,4680848078,,4/3/2019 01:25:41,False,feca,1.0,45161007,VEN,25,Caracas,186.167.249.155,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:30:22,True,4680848090,True,4/3/2019 01:29:51,False,feca,0.2,45164629,IDN,,,182.1.67.128,no,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,0
2231346761,4/3/2019 01:30:25,True,4680848181,,4/3/2019 01:28:40,False,clixsense,1.0,21547955,BRA,26,Palhoca,170.254.84.1,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:30:33,True,4680848440,,4/3/2019 01:28:13,False,neodev,1.0,43884562,VEN,20,San Cristóbal,186.94.145.10,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:31:06,True,4680849360,,4/3/2019 01:27:05,False,feca,1.0,45185482,VEN,22,San Felipe,200.8.69.105,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231346761,4/3/2019 01:39:08,True,4680866194,,4/3/2019 01:26:51,False,neodev,1.0,43636927,VEN,13,Barquisimeto,201.248.135.213,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:22:37,True,4680832436,,4/3/2019 01:22:07,False,clixsense,0.9167,44101988,IND,10,Ladwa,49.32.59.102,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:22:48,True,4680832710,,4/3/2019 01:21:43,False,neodev,1.0,45131917,VEN,25,Caracas,201.243.196.131,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:23:02,True,4680833074,,4/3/2019 01:21:40,False,neodev,1.0,44058261,VEN,,,190.206.195.19,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:24:44,True,4680836304,,4/3/2019 01:22:16,False,eup_slw,1.0,36143603,TUR,,,176.88.198.138,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:24:47,True,4680836374,,4/3/2019 01:23:55,False,neodev,1.0,44681831,VEN,,,201.210.222.106,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:24:51,True,4680836547,,4/3/2019 01:24:29,False,neodev,1.0,44678667,VEN,,,201.210.223.159,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:25:06,True,4680836994,,4/3/2019 01:24:21,False,feca,1.0,45189211,VEN,25,Caracas,201.210.249.87,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:25:07,True,4680837017,,4/3/2019 01:24:40,False,neodev,1.0,44749466,VEN,,,186.95.231.2,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:25:21,True,4680837520,,4/3/2019 01:24:18,False,feca,1.0,45156824,HRV,21,Zagreb,93.136.107.203,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:26:10,True,4680839144,,4/3/2019 01:25:01,False,clixsense,1.0,45192770,VEN,25,Caracas,186.167.243.219,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:26:35,True,4680839899,,4/3/2019 01:25:56,False,neodev,1.0,41841415,VEN,19,Carúpano,190.206.252.252,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:27:09,True,4680841156,,4/3/2019 01:26:49,False,feca,0.75,45180140,EGY,11,Cairo,41.69.48.196,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:27:19,True,4680841551,,4/3/2019 01:26:45,False,neodev,1.0,43671265,VEN,,,186.90.196.247,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:27:23,True,4680841729,,4/3/2019 01:26:07,False,neodev,1.0,43692556,VEN,25,Caracas,186.90.189.8,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:27:23,True,4680841730,,4/3/2019 01:26:15,False,feca,1.0,45204422,COL,,,186.115.70.60,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:27:35,True,4680842185,,4/3/2019 01:26:28,False,clixsense,1.0,45065671,VEN,02,Barcelona,190.207.64.202,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:27:45,True,4680842540,,4/3/2019 01:26:50,False,feca,1.0,45161091,VEN,,,190.77.44.97,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:28:07,True,4680843274,,4/3/2019 01:27:01,False,clixsense,1.0,45196638,VEN,25,Caracas,186.93.74.217,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:28:12,True,4680843422,,4/3/2019 01:26:04,False,neodev,1.0,43690212,VEN,16,Maturín,190.77.220.190,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:28:18,True,4680843712,,4/3/2019 01:27:13,False,clixsense,1.0,41347559,VEN,,,186.90.174.20,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:28:39,True,4680844477,,4/3/2019 01:28:07,False,feca,1.0,45159721,VEN,19,Agua Fría,190.198.245.10,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:29:10,True,4680845687,,4/3/2019 01:28:53,False,neodev,1.0,44223122,VEN,25,Caracas,201.210.254.140,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:29:10,True,4680845696,,4/3/2019 01:25:49,False,clixsense,1.0,6591664,MEX,09,Mexico,189.236.113.116,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:29:23,True,4680846019,,4/3/2019 01:27:09,False,neodev,1.0,45086319,VEN,25,Caracas,201.210.245.106,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:29:33,True,4680846400,,4/3/2019 01:26:56,False,neodev,1.0,43826177,VEN,06,Ciudad Guayana,190.200.116.97,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:29:35,True,4680846463,,4/3/2019 01:29:00,False,feca,1.0,45186102,PER,14,Chiclayo,181.67.103.104,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:29:46,True,4680846807,,4/3/2019 01:27:44,False,neodev,1.0,44190274,VEN,,,190.206.156.14,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:30:21,True,4680848080,,4/3/2019 01:25:41,False,feca,1.0,45161007,VEN,25,Caracas,186.167.249.155,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:30:22,True,4680848085,True,4/3/2019 01:29:51,False,feca,0.2,45164629,IDN,,,182.1.67.128,no,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,0
2231347151,4/3/2019 01:30:23,True,4680848149,,4/3/2019 01:29:10,False,clixsense,1.0,43819817,VEN,23,Maracaibo,190.6.44.90,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:30:42,True,4680848593,,4/3/2019 01:30:08,False,neodev,1.0,44165129,VEN,19,Agua Fría,190.198.245.10,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:31:38,True,4680850576,,4/3/2019 01:30:17,False,neodev,1.0,44593879,VEN,25,Caracas,190.202.205.236,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:31:42,True,4680850761,,4/3/2019 01:30:03,False,neodev,1.0,44559403,VEN,25,Caracas,186.88.31.38,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231347151,4/3/2019 01:39:08,True,4680866177,,4/3/2019 01:26:51,False,neodev,1.0,43636927,VEN,13,Barquisimeto,201.248.135.213,yes,yes,https://i.imgur.com/VgzBIy7.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:23:04,True,4680833145,,4/3/2019 01:22:14,False,neodev,1.0,44681831,VEN,,,201.210.222.106,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:23:40,True,4680834111,,4/3/2019 01:21:20,False,neodev,1.0,43650017,VEN,25,Caracas,186.94.206.222,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:24:51,True,4680836541,,4/3/2019 01:24:29,False,neodev,1.0,44678667,VEN,,,201.210.223.159,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:24:58,True,4680836747,,4/3/2019 01:24:45,False,feca,0.75,45180140,EGY,11,Cairo,41.69.48.196,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:25:21,True,4680837510,,4/3/2019 01:24:18,False,feca,1.0,45156824,HRV,21,Zagreb,93.136.107.203,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:25:41,True,4680838267,,4/3/2019 01:25:09,False,neodev,1.0,44058261,VEN,,,190.206.195.19,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:26:44,True,4680840272,,4/3/2019 01:26:06,False,neodev,0.9,45186503,VEN,15,Bachaquero,200.93.112.211,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:26:46,True,4680840333,,4/3/2019 01:26:09,False,neodev,1.0,36985538,VEN,,,186.93.114.206,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:27:18,True,4680841528,,4/3/2019 01:26:24,False,feca,1.0,45181825,VEN,,,190.76.250.207,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:27:20,True,4680841650,,4/3/2019 01:27:01,False,clixsense,1.0,45192770,VEN,25,Caracas,186.167.243.219,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:27:23,True,4680841707,,4/3/2019 01:27:09,False,neodev,1.0,44749466,VEN,,,186.95.231.2,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:27:59,True,4680842993,,4/3/2019 01:26:38,False,neodev,1.0,44845129,CHL,12,Santiago,190.160.11.30,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:28:04,True,4680843162,,4/3/2019 01:26:54,False,clixsense,1.0,45173060,VEN,25,Caracas,186.167.248.116,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:28:07,True,4680843276,,4/3/2019 01:27:01,False,clixsense,1.0,45196638,VEN,25,Caracas,186.93.74.217,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:28:08,True,4680843349,,4/3/2019 01:27:24,False,neodev,1.0,44223122,VEN,25,Caracas,201.210.254.140,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:28:25,True,4680843889,,4/3/2019 01:27:38,False,clixsense,1.0,45065671,VEN,02,Barcelona,190.207.64.202,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:28:55,True,4680845171,,4/3/2019 01:28:33,False,neodev,1.0,44601794,VEN,,,190.201.112.25,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:05,True,4680845488,,4/3/2019 01:28:23,False,neodev,1.0,43692556,VEN,25,Caracas,186.90.189.8,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:15,True,4680845816,,4/3/2019 01:28:46,False,feca,1.0,45162371,USA,FL,Miami,23.27.45.175,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:23,True,4680846041,,4/3/2019 01:27:09,False,neodev,1.0,45086319,VEN,25,Caracas,201.210.245.106,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:33,True,4680846396,,4/3/2019 01:26:56,False,neodev,1.0,43826177,VEN,06,Ciudad Guayana,190.200.116.97,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:35,True,4680846467,,4/3/2019 01:29:00,False,feca,1.0,45186102,PER,14,Chiclayo,181.67.103.104,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:41,True,4680846652,,4/3/2019 01:26:09,False,neodev,1.0,31649759,VEN,,,201.243.179.176,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:29:55,True,4680847061,,4/3/2019 01:29:33,False,feca,1.0,45182066,VEN,,,190.201.112.25,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:01,True,4680847416,,4/3/2019 01:25:30,False,clixsense,1.0,45120092,VEN,06,Puerto Ordaz,190.207.119.162,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:02,True,4680847427,,4/3/2019 01:29:32,False,clixsense,1.0,45196473,USA,NY,New York,104.131.92.125,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:03,True,4680847504,,4/3/2019 01:29:13,False,neodev,1.0,38948541,VEN,,,186.94.46.84,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:16,True,4680847898,,4/3/2019 01:29:35,False,neodev,1.0,44194675,VEN,07,Valencia,186.14.129.209,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:21,True,4680848074,,4/3/2019 01:25:41,False,feca,1.0,45161007,VEN,25,Caracas,186.167.249.155,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:22,True,4680848083,,4/3/2019 01:29:51,False,feca,0.2,45164629,IDN,,,182.1.67.128,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:30:52,True,4680848911,,4/3/2019 01:29:43,False,feca,1.0,45159108,IDN,04,Jakarta,182.1.6.237,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:31:23,True,4680850102,,4/3/2019 01:29:52,False,clixsense,1.0,44393250,VNM,62,Dong Ha,222.252.243.171,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348080,4/3/2019 01:31:25,True,4680850149,,4/3/2019 01:29:50,False,feca,1.0,45160456,PHL,E3,Olongapo City,120.29.100.203,yes,yes,https://i.imgur.com/xUQl0w2.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:22:48,True,4680832713,,4/3/2019 01:21:43,False,neodev,1.0,45131917,VEN,25,Caracas,201.243.196.131,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:23:01,True,4680833062,True,4/3/2019 01:21:50,False,neodev,0.9,45186503,VEN,15,Bachaquero,200.93.112.211,no,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,0
2231348144,4/3/2019 01:23:02,True,4680833072,,4/3/2019 01:21:40,False,neodev,1.0,44058261,VEN,,,190.206.195.19,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:24:34,True,4680835956,True,4/3/2019 01:23:53,False,feca,0.75,45180140,EGY,11,Cairo,41.69.48.196,no,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,0
2231348144,4/3/2019 01:24:44,True,4680836298,,4/3/2019 01:22:16,False,eup_slw,1.0,36143603,TUR,,,176.88.198.138,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:24:51,True,4680836550,,4/3/2019 01:24:29,False,neodev,1.0,44678667,VEN,,,201.210.223.159,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:24:59,True,4680836761,,4/3/2019 01:24:02,False,clixsense,0.9167,44101988,IND,10,Ladwa,49.32.59.102,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:25:07,True,4680837011,,4/3/2019 01:24:01,False,neodev,1.0,39661164,VEN,,,186.90.174.20,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:25:54,True,4680838681,,4/3/2019 01:25:14,False,neodev,1.0,41841415,VEN,19,Carúpano,190.206.252.252,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:25:56,True,4680838721,,4/3/2019 01:25:22,False,feca,1.0,45158923,ESP,29,Madrid,83.46.37.129,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:26:14,True,4680839292,,4/3/2019 01:25:15,False,clixsense,1.0,41347559,VEN,,,186.90.174.20,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:26:36,True,4680839954,,4/3/2019 01:25:51,False,feca,1.0,45189211,VEN,25,Caracas,201.210.249.87,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:26:44,True,4680840285,,4/3/2019 01:26:08,False,feca,1.0,45155677,VEN,07,Valencia,190.202.185.192,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:26:55,True,4680840731,,4/3/2019 01:26:26,False,neodev,1.0,44749466,VEN,,,186.95.231.2,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
2231348144,4/3/2019 01:27:00,True,4680840873,,4/3/2019 01:26:47,False,neodev,1.0,44681831,VEN,,,201.210.222.106,yes,yes,https://i.imgur.com/SocKdXk.png,Butterfly,1,yes,control,1
